provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah,cluster,kategori_kesejahteraan
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,81972.0,1670000.0,339010.0,13238.0,0,Rendah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2017,MARET,120877.0,1807775.0,714936.0,13770.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,122686.0,1807775.0,714936.0,13770.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2018,MARET,124955.00000000001,1965232.0,715402.0,13462.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,125852.0,1965232.0,715402.0,13462.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2017,MARET,85168.00000000001,1807775.0,339996.0,13770.0,0,Rendah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,88588.0,1807775.0,339996.0,13770.0,0,Rendah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2018,MARET,91186.0,1965232.0,369058.0,13462.0,0,Rendah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,91243.0,1965232.0,369058.0,13462.0,0,Rendah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2019,MARET,130498.0,2123040.0,710733.0,14682.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,131660.00000000003,2123040.0,710733.0,14682.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2020,MARET,135083.0,2303711.0,757707.0,18140.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,136249.00000000003,2303711.0,757707.0,18140.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2019,MARET,93145.0,2123040.0,378937.0,14682.0,0,Rendah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,99359.0,2123040.0,378937.0,14682.0,0,Rendah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2020,MARET,101230.0,2303711.0,417232.0,18140.0,0,Menengah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,103319.0,2303711.0,417232.0,18140.0,0,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2021,MARET,138692.0,2303711.0,753993.0,20637.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,142414.00000000003,2303711.0,753993.0,20637.0,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2022,MARET,149250.0,2390739.0,718121.0,15889.999999999998,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,153689.99999999997,2390739.0,718121.0,15889.999999999998,2,Menengah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2021,MARET,105631.0,2303711.0,442836.99999999994,20637.0,0,Menengah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,109351.0,2303711.0,442836.99999999994,20637.0,0,Menengah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2022,MARET,115486.0,2390739.0,430680.0,15889.999999999998,0,Menengah
SULAWESI TENGAH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,124605.00000000001,2390739.0,430680.0,15889.999999999998,0,Menengah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2015,MARET,181842.0,2000000.0,436956.0,12560.0,1,Rendah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2015,SEPTEMBER,186893.0,2000000.0,436956.0,12560.0,1,Rendah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2016,MARET,193372.0,2250000.0,505254.0,14827.0,1,Rendah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2016,SEPTEMBER,196645.0,2250000.0,505254.0,14827.0,1,Rendah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2015,MARET,190563.0,2000000.0,312799.0,12560.0,3,Rendah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2015,SEPTEMBER,201779.0,2000000.0,312799.0,12560.0,3,Rendah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2016,MARET,209095.0,2250000.0,346180.0,14827.0,3,Rendah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2016,SEPTEMBER,210928.0,2250000.0,346180.0,14827.0,3,Rendah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2017,MARET,204192.0,2435625.0,537562.9999999999,15840.999999999998,1,Menengah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2017,SEPTEMBER,209432.0,2435625.0,537562.9999999999,15840.999999999998,1,Menengah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2018,MARET,218173.0,2647767.0,593699.0,15776.999999999998,1,Menengah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2018,SEPTEMBER,230867.0,2647767.0,593699.0,15776.999999999998,1,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2017,MARET,215790.0,2435625.0,393725.00000000006,15840.999999999998,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2017,SEPTEMBER,226047.0,2435625.0,393725.00000000006,15840.999999999998,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2018,MARET,236336.0,2647767.0,425295.0,15776.999999999998,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2018,SEPTEMBER,240452.0,2647767.0,425295.0,15776.999999999998,3,Menengah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2019,MARET,238425.0,2860382.0,566414.0,17105.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2019,SEPTEMBER,251107.0,2860382.0,566414.0,17105.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2020,MARET,257455.0,3103800.0,597000.9999999999,19172.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2020,SEPTEMBER,265149.0,3103800.0,597000.9999999999,19172.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERDESAAN,2019,MARET,254134.0,2860382.0,427806.0,17105.0,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2019,SEPTEMBER,260579.0,2860382.0,427806.0,17105.0,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2020,MARET,268024.0,3103800.0,454091.0,19172.0,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2020,SEPTEMBER,275659.0,3103800.0,454091.0,19172.0,3,Menengah
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2021,MARET,276910.0,3165876.0,608651.0,19217.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2021,SEPTEMBER,286095.0,3165876.0,608651.0,19217.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2022,MARET,298268.0,3165876.0,647737.0,17257.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERKOTAAN,2022,SEPTEMBER,316179.0,3165876.0,647737.0,17257.0,1,Tinggi
SULAWESI SELATAN,MAKANAN,PERDESAAN,2021,MARET,281013.0,3165876.0,472236.00000000006,19217.0,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2021,SEPTEMBER,288566.0,3165876.0,472236.00000000006,19217.0,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2022,MARET,300359.0,3165876.0,497654.99999999994,17257.0,3,Menengah
SULAWESI SELATAN,MAKANAN,PERDESAAN,2022,SEPTEMBER,316911.0,3165876.0,497654.99999999994,17257.0,3,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2015,MARET,80321.0,2000000.0,575266.0,12560.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,87247.0,2000000.0,575266.0,12560.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2016,MARET,88304.0,2250000.0,688463.9999999999,14827.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,90023.0,2250000.0,688463.9999999999,14827.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2015,MARET,49612.0,2000000.0,275628.0,12560.0,0,Rendah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,52745.0,2000000.0,275628.0,12560.0,0,Rendah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2016,MARET,54579.0,2250000.0,304333.0,14827.0,0,Rendah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,56501.00000000001,2250000.0,304333.0,14827.0,0,Rendah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2017,MARET,92452.0,2435625.0,719573.0000000001,15840.999999999998,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,94402.0,2435625.0,719573.0000000001,15840.999999999998,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2018,MARET,96376.0,2647767.0,712200.0,15776.999999999998,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,96857.0,2647767.0,712200.0,15776.999999999998,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2017,MARET,58643.0,2435625.0,318753.0,15840.999999999998,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,61741.00000000001,2435625.0,318753.0,15840.999999999998,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2018,MARET,63581.0,2647767.0,384047.0,15776.999999999998,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,65796.0,2647767.0,384047.0,15776.999999999998,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2019,MARET,100572.0,2860382.0,724941.0,17105.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,103663.0,2860382.0,724941.0,17105.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2020,MARET,105906.0,3103800.0,729927.0000000001,19172.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,110314.00000000001,3103800.0,729927.0000000001,19172.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2019,MARET,68088.0,2860382.0,388568.0,17105.0,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,70484.0,2860382.0,388568.0,17105.0,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2020,MARET,71719.0,3103800.0,397055.0,19172.0,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,75132.0,3103800.0,397055.0,19172.0,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2021,MARET,112894.0,3165876.0,760367.0,19217.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,117656.0,3165876.0,760367.0,19217.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2022,MARET,120903.0,3165876.0,749233.0,17257.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,127537.99999999999,3165876.0,749233.0,17257.0,2,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2021,MARET,77317.0,3165876.0,416008.0,19217.0,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,79900.0,3165876.0,416008.0,19217.0,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2022,MARET,83054.0,3165876.0,430993.0,17257.0,0,Menengah
SULAWESI SELATAN,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,88302.0,3165876.0,430993.0,17257.0,0,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2015,MARET,190438.0,1652000.0,385081.99999999994,13660.999999999998,1,Rendah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,200424.0,1652000.0,385081.99999999994,13660.999999999998,1,Rendah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2016,MARET,205281.0,1850000.0000000002,439023.0,23443.999999999996,1,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,209281.0,1850000.0000000002,439023.0,23443.999999999996,1,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2015,MARET,196016.0,1652000.0,306600.0,13660.999999999998,3,Rendah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,204787.0,1652000.0,306600.0,13660.999999999998,3,Rendah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2016,MARET,212249.0,1850000.0000000002,343145.0,23443.999999999996,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,215718.0,1850000.0000000002,343145.0,23443.999999999996,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2017,MARET,211529.0,2002625.0000000002,483414.99999999994,16604.0,1,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,218461.0,2002625.0000000002,483414.99999999994,16604.0,1,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2018,MARET,220497.0,2177052.0,534142.0,15944.0,1,Rendah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,232433.0,2177052.0,534142.0,15944.0,1,Rendah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2017,MARET,217356.99999999997,2002625.0000000002,375141.0,16604.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,227756.99999999997,2002625.0000000002,375141.0,16604.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2018,MARET,230677.0,2177052.0,409898.99999999994,15944.0,3,Rendah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,240343.0,2177052.0,409898.99999999994,15944.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2019,MARET,242594.0,2351870.0,551171.9999999999,15849.0,1,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,255355.0,2351870.0,551171.9999999999,15849.0,1,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2020,MARET,264082.0,2552015.0,572118.0,20449.0,1,Tinggi
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,274804.0,2552015.0,572118.0,20449.0,1,Tinggi
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2019,MARET,247686.99999999997,2351870.0,426329.0,15849.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,262555.0,2351870.0,426329.0,15849.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2020,MARET,271154.0,2552015.0,464457.0,20449.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,276410.0,2552015.0,464457.0,20449.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2021,MARET,281207.0,2552014.0,593609.9999999999,19302.0,1,Tinggi
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,293509.0,2552014.0,593609.9999999999,19302.0,1,Tinggi
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2022,MARET,301800.0,2710596.0,605701.9999999999,17542.0,1,Tinggi
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,324704.00000000006,2710596.0,605701.9999999999,17542.0,1,Tinggi
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2021,MARET,284561.0,2552014.0,462872.0,19302.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2021,SEPTEMBER,297786.0,2552014.0,462872.0,19302.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2022,MARET,305321.0,2710596.0,494846.0,17542.0,3,Menengah
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2022,SEPTEMBER,327126.0,2710596.0,494846.0,17542.0,3,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2015,MARET,79264.0,1652000.0,520583.0,13660.999999999998,2,Rendah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,81806.0,1652000.0,520583.0,13660.999999999998,2,Rendah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2016,MARET,84546.0,1850000.0000000002,657420.9999999999,23443.999999999996,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,85004.0,1850000.0000000002,657420.9999999999,23443.999999999996,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2015,MARET,56620.0,1652000.0,272945.0,13660.999999999998,0,Rendah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,59583.0,1652000.0,272945.0,13660.999999999998,0,Rendah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2016,MARET,59711.99999999999,1850000.0000000002,340273.0,23443.999999999996,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,61261.0,1850000.0000000002,340273.0,23443.999999999996,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2017,MARET,86299.0,2002625.0000000002,652235.0,16604.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,90163.0,2002625.0000000002,652235.0,16604.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2018,MARET,90744.0,2177052.0,721815.0,15944.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,91842.0,2177052.0,721815.0,15944.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2017,MARET,62382.0,2002625.0000000002,345524.0,16604.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,67739.0,2002625.0000000002,345524.0,16604.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2018,MARET,68026.0,2177052.0,382112.0,15944.0,0,Rendah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,71248.0,2177052.0,382112.0,15944.0,0,Rendah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2019,MARET,94284.0,2351870.0,754732.9999999999,15849.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,100880.00000000001,2351870.0,754732.9999999999,15849.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2020,MARET,101982.0,2552015.0,744283.0000000001,20449.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,109035.0,2552015.0,744283.0000000001,20449.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2019,MARET,73510.0,2351870.0,411783.0,15849.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,77510.0,2351870.0,411783.0,15849.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2020,MARET,78865.0,2552015.0,393163.00000000006,20449.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,83714.0,2552015.0,393163.00000000006,20449.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2021,MARET,112976.0,2552014.0,789518.0000000001,19302.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,116823.0,2552014.0,789518.0000000001,19302.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2022,MARET,118643.0,2710596.0,799979.0,17542.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,126476.00000000003,2710596.0,799979.0,17542.0,2,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2021,MARET,85263.0,2552014.0,433015.0,19302.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,88060.0,2552014.0,433015.0,19302.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2022,MARET,89413.0,2710596.0,449414.0,17542.0,0,Menengah
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,94558.0,2710596.0,449414.0,17542.0,0,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2015,MARET,191995.0,1600000.0,400853.00000000006,10030.0,1,Rendah
GORONTALO,MAKANAN,PERKOTAAN,2015,SEPTEMBER,201515.0,1600000.0,400853.00000000006,10030.0,1,Rendah
GORONTALO,MAKANAN,PERKOTAAN,2016,MARET,209232.0,1875000.0,458798.00000000006,13087.999999999998,1,Rendah
GORONTALO,MAKANAN,PERKOTAAN,2016,SEPTEMBER,211756.0,1875000.0,458798.00000000006,13087.999999999998,1,Rendah
GORONTALO,MAKANAN,PERDESAAN,2015,MARET,207980.0,1600000.0,287010.0,10030.0,3,Rendah
GORONTALO,MAKANAN,PERDESAAN,2015,SEPTEMBER,216687.0,1600000.0,287010.0,10030.0,3,Rendah
GORONTALO,MAKANAN,PERDESAAN,2016,MARET,224958.0,1875000.0,337137.0,13087.999999999998,3,Rendah
GORONTALO,MAKANAN,PERDESAAN,2016,SEPTEMBER,226546.0,1875000.0,337137.0,13087.999999999998,3,Rendah
GORONTALO,MAKANAN,PERKOTAAN,2017,MARET,221124.0,2030000.0,525875.0,12784.0,1,Rendah
GORONTALO,MAKANAN,PERKOTAAN,2017,SEPTEMBER,233999.0,2030000.0,525875.0,12784.0,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2018,MARET,237890.0,2206813.0,501436.00000000006,11891.0,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2018,SEPTEMBER,246148.0,2206813.0,501436.00000000006,11891.0,1,Menengah
GORONTALO,MAKANAN,PERDESAAN,2017,MARET,233542.0,2030000.0,394003.0,12784.0,3,Rendah
GORONTALO,MAKANAN,PERDESAAN,2017,SEPTEMBER,242180.0,2030000.0,394003.0,12784.0,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2018,MARET,249937.0,2206813.0,374990.0,11891.0,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2018,SEPTEMBER,255886.0,2206813.0,374990.0,11891.0,3,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2019,MARET,255870.0,2384020.0,519468.0,13492.0,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2019,SEPTEMBER,261635.0,2384020.0,519468.0,13492.0,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2020,MARET,279230.0,2788826.0,532422.0,15128.0,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2020,SEPTEMBER,281726.0,2788826.0,532422.0,15128.0,1,Menengah
GORONTALO,MAKANAN,PERDESAAN,2019,MARET,259698.0,2384020.0,404407.99999999994,13492.0,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2019,SEPTEMBER,279108.0,2384020.0,404407.99999999994,13492.0,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2020,MARET,292558.0,2788826.0,434893.0,15128.0,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2020,SEPTEMBER,298431.0,2788826.0,434893.0,15128.0,3,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2021,MARET,292463.0,3937389.3749999995,593593.9999999999,14613.000000000002,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2021,SEPTEMBER,298372.0,3937389.3749999995,593593.9999999999,14613.000000000002,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2022,MARET,307264.0,2800580.0,576110.0,14289.0,1,Menengah
GORONTALO,MAKANAN,PERKOTAAN,2022,SEPTEMBER,321061.0,2800580.0,576110.0,14289.0,1,Menengah
GORONTALO,MAKANAN,PERDESAAN,2021,MARET,310257.0,3937389.3749999995,480020.0,14613.000000000002,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2021,SEPTEMBER,315316.0,3937389.3749999995,480020.0,14613.000000000002,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2022,MARET,324541.0,2800580.0,501696.0,14289.0,3,Menengah
GORONTALO,MAKANAN,PERDESAAN,2022,SEPTEMBER,342791.0,2800580.0,501696.0,14289.0,3,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2015,MARET,71293.0,1600000.0,541710.9999999999,10030.0,2,Rendah
GORONTALO,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,73066.0,1600000.0,541710.9999999999,10030.0,2,Rendah
GORONTALO,NONMAKANAN,PERKOTAAN,2016,MARET,75076.0,1875000.0,567969.0,13087.999999999998,2,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,75400.0,1875000.0,567969.0,13087.999999999998,2,Menengah
GORONTALO,NONMAKANAN,PERDESAAN,2015,MARET,55866.0,1600000.0,234180.0,10030.0,0,Rendah
GORONTALO,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,58476.0,1600000.0,234180.0,10030.0,0,Rendah
GORONTALO,NONMAKANAN,PERDESAAN,2016,MARET,59232.0,1875000.0,295510.0,13087.999999999998,0,Rendah
GORONTALO,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,59453.0,1875000.0,295510.0,13087.999999999998,0,Rendah
GORONTALO,NONMAKANAN,PERKOTAAN,2017,MARET,77368.0,2030000.0,680550.0,12784.0,2,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,78933.0,2030000.0,680550.0,12784.0,2,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2018,MARET,80305.0,2206813.0,653909.0,11891.0,2,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,81220.0,2206813.0,653909.0,11891.0,2,Menengah
GORONTALO,NONMAKANAN,PERDESAAN,2017,MARET,61514.0,2030000.0,328112.0,12784.0,0,Rendah
GORONTALO,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,62173.0,2030000.0,328112.0,12784.0,0,Rendah
GORONTALO,NONMAKANAN,PERDESAAN,2018,MARET,64790.0,2206813.0,363356.0,11891.0,0,Rendah
GORONTALO,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,67246.0,2206813.0,363356.0,11891.0,0,Rendah
GORONTALO,NONMAKANAN,PERKOTAAN,2019,MARET,83130.0,2384020.0,754067.0,13492.0,2,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,91439.0,2384020.0,754067.0,13492.0,2,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2020,MARET,91971.0,2788826.0,811909.9999999999,15128.0,2,Menengah
GORONTALO,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,94014.0,2788826.0,811909.9999999999,15128.0,2,Menengah
GORONTALO,NONMAKANAN,PERDESAAN,2019,MARET,68899.0,2384020.0,400875.0,13492.0,0,Menengah
GORONTALO,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,72832.0,2384020.0,400875.0,13492.0,0,Menengah
